Well/XY,cell_id,total_distance,net_distance,linearity,spearmanrsq,progressivity,max_speed,min_speed,avg_speed,MSD_slope,hurst_RS,nongauss,disp_var,disp_skew,rw_linearity,rw_netdist,rw_kurtosis01,rw_kurtosis02,rw_kurtosis03,rw_kurtosis04,rw_kurtosis05,rw_kurtosis06,rw_kurtosis07,rw_kurtosis08,rw_kurtosis09,rw_kurtosis10,avg_moving_speed01,avg_moving_speed02,avg_moving_speed03,avg_moving_speed04,avg_moving_speed05,avg_moving_speed06,avg_moving_speed07,avg_moving_speed08,avg_moving_speed09,avg_moving_speed10,time_moving01,time_moving02,time_moving03,time_moving04,time_moving05,time_moving06,time_moving07,time_moving08,time_moving09,time_moving10,autocorr_1,autocorr_2,autocorr_3,autocorr_4,autocorr_5,autocorr_6,autocorr_7,autocorr_8,autocorr_9,autocorr_10,p_rturn_9_5,p_rturn_9_6,p_rturn_10_5,p_rturn_10_6,p_rturn_11_5,p_rturn_11_6,mean_theta_9_5,min_theta_9_5,max_theta_9_5,mean_theta_9_6,min_theta_9_6,max_theta_9_6,mean_theta_10_5,min_theta_10_5,max_theta_10_5,mean_theta_10_6,min_theta_10_6,max_theta_10_6,mean_theta_11_5,min_theta_11_5,max_theta_11_5,mean_theta_11_6,min_theta_11_6,max_theta_11_6
data/m05/tracks/,0,548.9675132347337,57.0,0.00256529995948,0.0038999272406,0.10383128076948207,15.401298646542765,0.2,7.62454879493,1.25543119292,0.741456827146,0.573621530444,44.47226151,1.8478858695772915,-0.202494719929,-35.127773617,3.831831458265622,0.3258473789890508,4.001633140516661,-0.15297501166487493,6.188393309533437,-1.6352454243997359,4.033318955510727,-0.9333129120330672,-0.3866911192825224,0.46505379060953755,3.8849384069,5.09159352389,6.62215704081,7.91667307549,8.88191989553,10.1872201857,11.2086086811,11.6838921787,12.8424243269,13.6525096318,0.8823529411764706,0.5882352941176471,0.36764705882352944,0.2647058823529412,0.20588235294117646,0.14705882352941177,0.11764705882352941,0.10294117647058823,0.07352941176470588,0.058823529411764705,0.35848424637,0.196578024122,0.377627164299,0.0527557776306,0.0675358574086,0.0939835056872,-0.0190784198519,-0.127360372999,-0.246642202444,-0.222032533545,0.368421052632,0.315789473684,0.411764705882,0.352941176471,0.631578947368,0.578947368421,0.963786525948,0.10367011701835356,1.9523613006659004,0.840042258037,0.15080914479599852,1.6349432404873498,1.30874671494,0.009764874788868793,2.6739721402417054,1.1549927526,0.037374152988781446,2.3521556517668687,1.00338405022,0.060390074179404035,2.737468840688181,0.867074023806,0.10752910195705073,1.980525715092015
data/m05/tracks/,1,486.057242325512,126.64912159190051,0.556477912312,0.296436414521,0.2605642104743781,15.926079241294763,0.282842712474619,6.7507950323,1.29222753285,0.814534466579,0.866331541027,30.0303598673,2.5615641816790067,0.267179148821,45.0789548583,8.528055894755274,5.19785625390813,8.797387060440682,6.840260525304712,4.4455690249893856,4.124069051061151,3.637646410905756,2.430260404473046,0.37611103897853315,-0.1927592045516815,4.10038490948,4.8791946051,5.69021172335,6.82091607178,8.59706519696,11.6381261926,12.4859246011,13.439088796,13.439088796,14.4939748807,0.9411764705882353,0.7205882352941176,0.5294117647058824,0.35294117647058826,0.20588235294117646,0.10294117647058823,0.08823529411764706,0.07352941176470588,0.07352941176470588,0.058823529411764705,0.477770676852,0.315307905181,0.239626387783,0.246483665374,0.104287145605,0.0980155588906,-0.0860545266533,0.0753665729788,-0.0360740579231,0.00528645001242,0.684210526316,0.684210526316,0.631578947368,0.684210526316,0.647058823529,0.588235294118,0.788805822047,0.028838598680169268,2.259659066529471,0.754364932304,0.00878017650981096,2.2207076041984926,0.900679784405,0.04066009306364548,2.236951569156795,0.881768060881,0.02694507307079151,2.253182155079893,0.741559491907,0.035341753118184036,2.1679954828346326,0.69294055052,0.006410168610346794,2.1051224698463082
data/m05/tracks/,2,571.478974914849,167.6722994414999,0.065741941213,0.00393152699253,0.2934006442957648,13.146862743635836,0.282842712474619,7.93720798493,1.46302107051,0.86349427529,0.334855558262,49.9336866494,1.4075080051217514,-0.159958047214,71.7666504576,2.0257198331253825,3.543966033158605,0.1308653497991612,-0.12399753905609812,-1.3035323071407567,-0.9458293283217771,-0.23100632857657954,-0.8897565869716089,0.03912245871405373,-0.9257602498744109,6.09655116694,6.96571320354,7.99609218346,8.97660479591,10.0045857248,11.1210368473,11.3299575905,11.5392232256,12.3061449965,13.0214597197,0.8382352941176471,0.7058823529411765,0.5735294117647058,0.47058823529411764,0.38235294117647056,0.3088235294117647,0.29411764705882354,0.27941176470588236,0.22058823529411764,0.17647058823529413,0.5534146923,0.210099682291,0.217426195051,0.258980769859,0.248684816872,0.315197021257,0.521538769557,0.563736177169,0.255140362908,0.0629410929296,0.35,0.4,0.421052631579,0.421052631579,0.315789473684,0.315789473684,0.838526523264,0.04060619242233437,2.757575988972185,0.903941764256,0.029199117401386556,2.7222528095037455,0.734307237276,0.14474175757336277,2.7028079056761873,0.847861758067,0.21454706739708534,2.6674847262077477,0.836489356651,0.11725513517615217,2.6338373789713683,0.868301228604,0.07046101693427438,2.5985141995029286
data/m05/tracks/,3,523.9393752978368,42.941821107167776,0.260111677956,0.242699670333,0.081959522669502,8.4,0.2,7.27693576803,0.838334207694,0.826647740311,-0.106678711853,24.1673335872,0.9196797438742202,0.0300961556409,-44.9857283248,0.953419201979357,-0.800644490971155,0.6750091153975006,-0.8310790958233856,0.8092811475526589,0.037010023012818305,-0.3543955247015522,-1.0327943625986322,-0.8758624309086978,-0.6303575028575956,3.52253600193,4.09090114495,5.21908028432,6.4990862717,7.07110917714,7.3713660982,8.33852046508,8.58943849926,9.55196314901,0.0,0.9411764705882353,0.7352941176470589,0.4411764705882353,0.25,0.19117647058823528,0.16176470588235295,0.07352941176470588,0.058823529411764705,0.014705882352941176,0.0,0.222435720908,0.197406736669,0.263130848622,0.0533440173987,0.0328110713861,-0.102889979174,-0.116172115252,0.00898978751781,0.0271267930496,0.0310784620666,0.444444444444,0.444444444444,0.611111111111,0.611111111111,0.578947368421,0.578947368421,1.02094587711,0.016525702977701288,2.706050092049443,0.937474562425,0.08728035400144504,2.4318811089367918,0.961865371673,0.0027026961220592864,2.605064184265854,0.899340137102,0.017235043514516584,2.330895201153202,1.06291565143,0.04065914131032781,2.559654998756497,1.0092315803,0.152124381554651,2.3778468196962916
data/m05/tracks/,4,484.98973649872545,63.34824385884742,0.00122109362183,0.00552671383292,0.13061769990469457,6.965629906907199,0.2,6.73596856248,0.828654965183,0.823151307208,0.148356907344,26.4774007028,1.4140206821294947,-0.210794282547,-18.0427739583,1.7223789424642,-1.011613733308805,1.0743444022165276,6.062017973238515,-1.43693775052242,-0.9979275435890846,-1.1165783418565791,-0.3622552623695725,0.5034965829184879,-1.0247199895275478,2.8963601125,3.64466025331,4.50402554405,5.69897444508,6.77864231552,7.94148027761,8.52843555328,9.41488183675,9.41488183675,0.0,0.8676470588235294,0.5735294117647058,0.3382352941176471,0.16176470588235295,0.08823529411764706,0.04411764705882353,0.029411764705882353,0.014705882352941176,0.014705882352941176,0.0,0.206136325472,0.466462766936,0.239859414168,0.232006698051,0.112009207799,0.146329909688,0.253136175517,-0.000413296329606,0.137660299562,-0.0496835273545,0.421052631579,0.473684210526,0.421052631579,0.473684210526,0.315789473684,0.315789473684,0.851087513881,0.14335150287118426,1.9381336470773154,0.792953345665,0.057340783495149504,1.8601961134460416,0.898638822666,0.08692449601401873,2.051633384756892,0.863118678104,0.18100582417577135,1.8094310900642796,0.93927275204,0.012925051758389835,2.311202452149719,0.916776498289,0.024368434414181156,2.069000157457107
data/m05/tracks/,5,405.3582000551139,18.0,0.761214678025,0.831499135169,0.04440517053201997,12.560254774486065,0.2,5.62997500077,1.02507047712,0.766728099533,0.796167168463,23.6577523603,2.202418152969785,0.530507939615,-50.0272467644,6.960388420003783,8.108162435944104,3.5549087240983974,-0.08259865145247591,1.9948872829688433,4.033915179061689,1.3306231867414873,1.8593590309568677,0.6407918147183786,-0.7081332760539629,3.16111804683,4.20248914138,5.74172549716,7.980201192,9.7323114116,10.5645026317,10.5645026317,11.333463767,11.333463767,12.0229557368,0.7941176470588235,0.5,0.2647058823529412,0.1323529411764706,0.08823529411764706,0.07352941176470588,0.07352941176470588,0.058823529411764705,0.058823529411764705,0.04411764705882353,0.310601936687,0.340303608626,0.149722364294,0.131608478303,0.153095929225,0.274101191271,0.210923198323,-0.0537021090171,-0.0749438911399,-0.22190337624,0.6,0.55,0.526315789474,0.473684210526,0.5,0.444444444444,0.729066033012,0.04972439834755659,1.9888674459198719,0.700720972329,0.034330841533454226,2.019064053066934,0.54970542576,0.06404858254040445,1.4010190732211858,0.559898090621,0.05667930274550438,1.4108528456729255,0.549482047873,0.01593283521610403,1.6453442392794777,0.570848151049,0.10479505006980627,1.7712185117855508
data/m05/tracks/,6,637.5033595828912,84.11896337925236,0.0143827299355,0.0101631266652,0.13195061973365932,14.808105888330214,0.447213595499958,8.85421332754,1.48274929617,0.714774955405,0.118625544311,36.7933133988,1.4058561338799584,-0.238320717263,-22.8669033174,3.9515112312105227,0.35917719021071237,-1.118469179765292,1.709360490486958,-1.4443837201963983,-1.1476111566434684,-1.2926965314337404,-1.261411728060463,-1.8056625292366357,-1.3488823739814142,5.77199907596,6.10980175855,6.97852842464,7.99019692456,9.3127046079,10.1984071649,10.5985113278,11.1368578872,11.6725276229,12.8191472905,0.9558823529411765,0.8823529411764706,0.7058823529411765,0.5441176470588235,0.39705882352941174,0.3235294117647059,0.29411764705882354,0.25,0.20588235294117646,0.1323529411764706,0.383810415996,0.191617628118,0.156510817442,0.0763697864169,0.0529948336229,0.0497066126004,-0.183397175154,-0.0238199833843,-0.018353630959,-0.140349824955,0.55,0.6,0.473684210526,0.578947368421,0.473684210526,0.578947368421,0.483432242541,0.0029127846804655974,2.178272855393411,0.470461957299,0.025081288246571576,2.044254412916678,0.387937515242,0.04334303942095791,1.0866981048698645,0.393560984186,0.030318978232887712,1.180576783352955,0.364761671997,0.01960853084450074,0.9231138335577346,0.369646728489,0.013304742776070749,0.8702530226518622
data/m05/tracks/,7,468.30983107649814,37.94733192202055,0.0255959549665,0.0615618481076,0.08103039783468026,11.764352935882194,0.2,6.5043032094,0.598365162362,0.679529851774,1.7291891543,59.0830124406,2.6394927364221368,-0.224883255561,-40.6444627833,7.290187570450049,4.319411249934021,2.3720495348721764,-0.20302231274820537,1.2699033207201786,-0.23048763616998746,-0.5710301443278913,-1.1898117124043082,-1.2177404478732923,0.9779108277790489,3.82791453758,4.8759227288,6.54034580134,7.07163566472,7.79025355902,8.6600219455,9.24288674663,9.75731057726,10.6103030208,12.5689333349,0.9558823529411765,0.6617647058823529,0.39705882352941174,0.3382352941176471,0.2647058823529412,0.19117647058823528,0.14705882352941177,0.11764705882352941,0.07352941176470588,0.029411764705882353,0.285390385815,0.316357967868,0.0893144492026,0.245264540196,-0.0204932217541,-0.140397494478,-0.175811429203,-0.113474752043,-0.111548595211,-0.0792766702694,0.5,0.45,0.526315789474,0.578947368421,0.578947368421,0.578947368421,0.628078628804,0.01425322867402355,2.054149051894653,0.620551260882,0.014927732210124015,2.128472704131351,0.723755553465,0.027077295727484563,2.1214561539377224,0.698123067541,0.0010442951560396415,2.1664633389736245,0.784863141142,0.006817680722627842,2.2199637520492934,0.762010700737,0.044721090720383404,2.264970937085195
data/m05/tracks/,8,445.1429318341065,43.86342439892262,0.036879792786,0.0287996525289,0.09853784315566624,7.08801805866774,0.0,6.18254071992,1.11495458033,0.682913468559,-0.202736601782,14.3829012062,0.8021659530088022,-0.199193485716,-30.8404993535,0.4427987463241321,-0.635722822524063,-0.3206997840278465,-1.0824988152285786,-0.6086175312097026,1.8406470750084,0.652200195629117,-0.5549187592928151,-1.29570904752959,-1.4588309286523937,3.82030623073,4.16403028572,4.62711930034,5.67953180163,6.39937171944,7.1691982613,7.60635780682,8.0622577483,0.0,0.0,0.9264705882352942,0.8088235294117647,0.6323529411764706,0.3382352941176471,0.20588235294117646,0.10294117647058823,0.058823529411764705,0.014705882352941176,0.0,0.0,0.114622895299,0.285265184589,-0.00514391312859,-0.0775861303156,-0.132321794499,-0.0269681915809,-0.0405443430775,0.0262329181307,-0.0835342382043,0.0276702263922,0.4,0.25,0.263157894737,0.263157894737,0.157894736842,0.157894736842,0.764170511806,0.007513494237527111,2.1661587077052737,0.751627105855,0.003482118589752401,2.19784533271556,0.764872119254,0.029439774230528102,2.0112964112670744,0.765407711104,0.007448156851745805,2.0874249731078587,0.678304971354,0.021058772681229687,2.02499418463994,0.700414635269,0.003764131390175695,2.101122746480725
data/m05/tracks/,9,404.2104998467323,30.463092423455635,0.109379822002,0.0741420078045,0.07536442629522629,8.2365041127896,0.2,5.61403472009,0.812966972225,0.813073159845,0.354398403954,16.7434778444,1.8575435788865329,-0.123916720504,-37.3715471968,6.320025822291091,-0.0028597409562949316,-0.278272615750053,-1.276592000937442,-1.005487092767589,-1.1247977285818616,-0.4666033963034386,-0.2115093792259195,0.7912515369400563,-1.2723794593108786,3.46471960019,4.11028637884,4.85126634364,5.35380850935,6.61826352112,7.46048014316,8.58052085432,9.17605579756,9.17605579756,0.0,0.75,0.5588235294117647,0.38235294117647056,0.27941176470588236,0.11764705882352941,0.058823529411764705,0.029411764705882353,0.014705882352941176,0.014705882352941176,0.0,0.277901579807,0.133877362133,0.228683755983,0.168168470542,0.123991342849,0.286709371766,0.158421914515,-0.132905678515,0.268584234216,0.0290291931855,0.5,0.55,0.473684210526,0.526315789474,0.555555555556,0.555555555556,0.465345808501,0.06885648930104367,1.4436485887829067,0.429490394806,0.02521204795514581,1.4675556750341663,0.58511267735,0.014308880802696341,1.5798032946920986,0.556767079099,0.02879091840914441,1.6037103809433582,0.480871097497,0.04625525820595999,1.5054135666889612,0.454002694611,0.07786695896962526,1.529320652940221
data/m05/tracks/,10,544.4614617211521,175.3681841155915,0.91145663329,0.807832718158,0.32209476050190483,14.280056022299073,0.6,7.56196474613,1.09755459567,0.784411843731,0.0596163304431,33.3411752375,1.1297033071484102,0.650201823578,83.9966164374,1.1779854755572199,-0.46901005821136943,0.5417259960298613,-0.2679056347249542,-0.028311126810302234,0.14851770243959406,-0.0179741084973295,1.361658215039606,0.32824751126552787,-0.6400553349364908,6.21519968006,6.78019789612,7.24378285891,7.92498209042,8.89948472365,10.2476888845,11.3849565366,12.7646039218,13.5244858198,13.5244858198,0.9705882352941176,0.8676470588235294,0.7794117647058824,0.6617647058823529,0.5147058823529411,0.36764705882352944,0.27941176470588236,0.20588235294117646,0.17647058823529413,0.17647058823529413,0.338892554928,0.34328375223,0.210655756888,0.152755602405,-0.0339014299405,-0.0751532600205,-0.251089585493,-0.07069926157,-0.30065626464,-0.182823047776,0.45,0.35,0.473684210526,0.421052631579,0.526315789474,0.473684210526,0.333044474677,0.004326210972121866,1.4097537136142317,0.322252728216,0.012916699750265402,1.3401815172859095,0.374337597026,0.01043098740550591,1.3269392505630022,0.370393436808,0.0014783727954223154,1.27339310245447,0.420349323094,0.011218918696088284,1.7976836344136846,0.396336619607,0.005330143737742772,1.7757521769034135
data/m05/tracks/,11,747.329340760146,174.54225849346628,0.24370775106,0.126676911401,0.2335546712456527,17.69180601295413,0.282842712474619,10.3795741772,1.37798084693,0.650172341594,0.0973558793028,48.5337122107,1.5613536874199394,0.022243846362,49.1253865237,3.5977891437031273,3.6599820545326542,3.2288337370085003,1.2258760092672825,-0.792753085626003,-0.3354866177928746,-0.1829393334371039,-0.6744627842739725,0.5784729118484142,-0.4472978844089366,7.33284868612,7.42620157262,7.59135199204,7.93769775193,8.57121909652,9.68027818706,10.3170906596,11.5415699757,12.7218882948,12.9237764943,0.9705882352941176,0.9558823529411765,0.9264705882352942,0.8529411764705882,0.7205882352941176,0.5294117647058824,0.4411764705882353,0.3088235294117647,0.22058823529411764,0.20588235294117646,0.201755640378,0.0221712466642,-0.0643352624501,-0.0839694721234,-0.0915283004528,-0.0403584186932,-0.0787012064684,0.054671269232,-0.129253617174,-6.34743611659e-05,0.75,0.75,0.631578947368,0.631578947368,0.631578947368,0.631578947368,0.388022388473,0.0043650507943908245,1.7511575650580489,0.373442619929,0.01131130038535899,1.6955627895469991,0.370319825537,0.02004407252632884,1.7558159164551463,0.355314680467,0.01517467167567465,1.7002211409440968,0.325289982563,0.04665523620205215,1.5800074554615113,0.315612346114,0.041785835351401866,1.5242156451334226
data/m05/tracks/,12,361.14107481130895,97.67292357659824,0.783763942044,0.773251996413,0.2704564237884903,6.26418390534633,0.2,5.01584826127,1.16023121579,0.717317611628,-0.204945327733,10.7754659957,0.7239465395996671,0.55490458602,37.0661984391,-0.06893093434801756,-0.9283526685827614,-0.5286490605591303,-1.3317542978359735,-1.237019563461944,-1.4605768734674116,0.803474226645434,-1.3663429485634515,0.32418026127820454,-1.054225439509006,3.75935514904,4.21797831321,4.86794734804,5.45560232059,5.90606808862,6.26690765094,0.0,0.0,0.0,0.0,0.9411764705882353,0.7794117647058824,0.5735294117647058,0.39705882352941174,0.2647058823529412,0.1323529411764706,0.0,0.0,0.0,0.0,0.206004743578,0.132363197802,-0.0402341770836,0.0361016578175,0.00414140709367,-0.11977938544,0.13856392664,0.02403037578,0.164090383475,0.0683133369165,0.45,0.5,0.421052631579,0.473684210526,0.473684210526,0.473684210526,0.687788010097,0.06692712137869851,2.073463160512522,0.66108048018,0.10293261736585523,2.0254204545340433,0.662051423909,0.12291177488793834,2.44058090309834,0.652912504573,0.05452464759964258,2.4911570982833453,0.633050688397,0.013563836894101672,1.7614546132975948,0.641175218236,0.0066602117964863405,1.7958930597796716
data/m05/tracks/,13,284.2982103942076,22.80350850198276,0.24893061558,0.33442640956,0.08020982077362863,4.294182110716777,0.2,3.94858625548,0.940272191059,0.703483809907,0.0461437362186,7.71286006083,1.3397434263699728,0.024266250149,-24.9074407536,2.2285363711057027,-0.6653794367002726,-0.979060733446738,-0.7012921133862577,-0.7531742573738511,-0.7026825090915709,0.09379888107111745,-0.6200220875278566,-1.220345614247872,-1.2346432983328939,2.51359692094,3.11920963616,3.77524484443,4.39845592584,0.0,0.0,0.0,0.0,0.0,0.0,0.8088235294117647,0.5,0.25,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0235926054987,0.118677992973,0.0930868743942,0.155806639667,-0.0168390436308,0.0650135983858,0.254082649947,0.0948796753312,-0.183212533686,0.115692283058,0.526315789474,0.578947368421,0.526315789474,0.473684210526,0.5,0.611111111111,0.695440125776,0.020969491974210257,2.0960393778886064,0.710871657843,0.038598705857869196,2.129898467058142,0.652913593043,0.006253280982708185,1.9989430669906327,0.648944320612,0.01158465271706568,2.032802156160168,0.613180261094,0.04199584750477515,2.123405728283992,0.652194285468,0.023783923204154154,2.1824968633926134
data/m05/tracks/,14,521.0976416890612,106.92988356862641,0.787649609465,0.6552895361,0.20520124255797617,10.384603988597735,0.447213595499958,7.23746724568,1.37283767378,0.854068763287,-0.0880488657961,22.3830462923,1.1039547384037611,0.588415299556,19.4792341067,1.4571917446493172,1.0881283345617874,0.6679967539205238,-1.2382555165026758,0.24637304382527203,-0.8236301638188355,1.8178701242041573,-0.5945697047538312,-1.2895907266693603,0.23853389949670767,4.16423729259,4.66490859625,5.52320335741,6.0181856373,6.93907445993,7.97035066257,8.7974815493,9.46514046253,10.5905748504,11.9616052434,0.8823529411764706,0.7352941176470589,0.5294117647058824,0.4264705882352941,0.27941176470588236,0.16176470588235295,0.10294117647058823,0.07352941176470588,0.029411764705882353,0.014705882352941176,0.528687872044,0.378227813129,0.273765834851,0.32862971998,0.236025010698,0.0592754119145,0.123590825825,0.0381775695037,-0.0334997324632,-0.234115145732,0.6,0.5,0.777777777778,0.666666666667,0.684210526316,0.578947368421,0.534127137909,0.06782420480857916,1.7577994576033105,0.538374688236,0.055688256613061544,1.8531398687985392,0.452765315354,0.017813279764542448,1.6238357461924264,0.461436265911,0.004458334131521414,1.7191761573876552,0.574866763754,0.03708712473239748,1.792731478669742,0.557032196351,0.004542686720492732,1.8880718898649709
data/m05/tracks/,15,404.9307157273407,89.35882720806042,0.618457098299,0.4464927136,0.22067683121433052,7.58946638440411,0.4,5.62403771844,1.1905137164,0.750418894553,-0.0271302938416,15.812279261,1.1342416564920386,0.363397570406,21.403320899,1.0105340915514365,-0.022376578554876403,0.18003795987777016,-0.4713196463541265,-0.5576837440450215,0.9212504353763071,-0.6275894228961185,-1.4016768923851022,-1.6659538663332416,-1.1882368514487192,3.63143980108,4.19798663329,4.99548115692,5.59888178325,6.4132444348,7.60436330373,8.17347788198,9.17605579756,9.17605579756,0.0,0.7941176470588235,0.6323529411764706,0.4264705882352941,0.3088235294117647,0.17647058823529413,0.07352941176470588,0.04411764705882353,0.014705882352941176,0.014705882352941176,0.0,0.431518664424,0.164638829104,0.114905083546,0.0435048068249,0.0675185917157,0.0970593255658,-0.0146332618735,-0.0427670467204,0.0581963733485,0.100945526357,0.55,0.5,0.631578947368,0.631578947368,0.5,0.444444444444,0.669482885285,0.03656181236241452,1.9732957731464014,0.651307397494,0.004266185721896576,2.060460855867845,0.831423310325,0.0160212492485331,2.129897650128417,0.793497580463,0.04720051582153951,2.164757977362867,0.715002924159,0.034374768298837205,2.0089948858257256,0.71481299604,0.009718916442982437,2.0928750568572387
data/m05/tracks/,16,493.07923663564725,39.44616584663204,0.503729837934,0.437483899391,0.07999964897280827,9.620810776644555,0.2,6.84832273105,1.05837889532,0.834968065449,0.865376294785,35.6550488325,2.168176674342255,0.264215003936,-43.3024325547,7.606268826518143,1.4955837436079067,1.1456908297371635,-0.8103051143500375,-1.1550336499883846,-0.08074677283126652,-0.8882480636253636,-0.9100204690080727,-1.3501809143113808,-0.9241282238875126,3.95516869864,5.32665874578,6.27277645125,6.91789791723,7.87718890628,8.67933595009,8.67933595009,9.12070762406,9.89813172542,10.1692504924,0.8235294117647058,0.5294117647058824,0.39705882352941174,0.3235294117647059,0.23529411764705882,0.17647058823529413,0.17647058823529413,0.1323529411764706,0.058823529411764705,0.029411764705882353,0.163113639814,0.148124510916,0.273290845449,0.30839387443,0.157855381574,0.0458809800009,0.158882614442,-0.0865672093939,-0.110208549669,-0.105143713242,0.7,0.7,0.578947368421,0.578947368421,0.5,0.5,0.692381127291,0.03458827630582201,1.8599758146310519,0.640378705856,0.07244726772231863,1.6830656636943893,0.723386012707,0.055707979316581925,1.6226495916341805,0.726355670965,0.09819339453353831,1.6830656636943893,0.675489308077,0.06781026285991304,1.6056853198168368,0.632534795011,0.09819339453353831,1.2797651351878847
data/m05/tracks/,17,551.1723146521823,54.42425929675111,0.146460380872,0.108242991638,0.09874273044918008,8.54400374531753,0.447213595499958,7.65517103684,1.1964690439,0.694859273341,-0.091558760533,27.5585531333,1.0179045366109607,-0.0980807556719,-38.0735242771,0.41474006166856237,-0.933652566163818,-0.8300374108852808,-0.6145307885109066,-1.1895813960051866,-0.6234108331060271,-0.4955545806119255,-1.0760335958095786,-0.3701176528024268,-0.05877952522224872,3.97895614307,4.6923817356,5.49614085358,5.9718462792,6.6838813544,7.15634091799,8.32113951883,9.19775186021,9.52462591766,0.0,0.9558823529411765,0.7352941176470589,0.5294117647058824,0.4264705882352941,0.29411764705882354,0.20588235294117646,0.08823529411764706,0.04411764705882353,0.029411764705882353,0.0,0.147692513418,0.0783698469834,0.125949625139,0.136003990982,-0.00968191593129,-0.119508757169,-0.00512133694673,-0.0468858454535,-0.13328759412,-0.0975904744648,0.6,0.65,0.526315789474,0.631578947368,0.421052631579,0.473684210526,0.770535516863,0.1412316639396342,1.966340080707042,0.778106363553,0.011809057136393518,2.084229997679953,0.723387198206,0.028746073013681553,1.5461812530403798,0.634473610669,0.09672217556463865,1.485900032257236,0.676958519675,0.058090432051189377,1.4876048492935678,0.555027871753,0.004465575307479836,1.4618083088323148
